ID,Incident_ID,Crime,Location,Date_Time,Longitude,Latitude,Agency,Accuracy,Address,Date_Time_Unix,Temp,Pressure,Humidity,Wind_Speed,Condition,Description,Rain_3h,Snow_3h,Date_Time_ISO
2730,15-042534,Burglary,Residential,"Nov 22, 2015 12:18 PM",-73.6928,42.7213,Troy Police Department,Address,XX JEFFERSON ST,1448211600,281.5475,1013,45,4,Rain,light rain,,0.0,2015-11-22 17:00:00 +0000 UTC
2731,15-042387,Burglary,Residential,"Nov 20, 2015 10:55 PM",-73.6931,42.7215,Troy Police Department,Address,XX JEFFERSON ST,1448074800,276.31,1024,59,1,Clear,sky is clear,,,2015-11-21 03:00:00 +0000 UTC
2732,15-042334,Larceny,Business,"Nov 20, 2015 4:18 PM",-73.6874,42.7277,Troy Police Department,Address,15XX 6TH AVE,1448053200,282.98,1020,37,4,Clouds,few clouds,,,2015-11-20 21:00:00 +0000 UTC
2733,15-042327,Larceny,Police Dept./Justice Related,"Nov 20, 2015 3:38 PM",-73.6871,42.7297,Troy Police Department,Address,XX STATE ST,1448049600,280.55465625,1020,53,3,Rain,heavy intensity rain,,0.0,2015-11-20 20:00:00 +0000 UTC
2734,15-042315,Larceny,Street,"Nov 20, 2015 1:56 PM",-73.6832,42.7398,Troy Police Department,Address,24XX 6TH AVE,1448042400,283.15,1020,37,5,Clouds,few clouds,,,2015-11-20 18:00:00 +0000 UTC
2735,15-042193,Burglary,Residential,"Nov 19, 2015 4:44 PM",-73.6946,42.7173,Troy Police Department,Address,3XX 2ND ST,1447966800,286.61,1017,79,5,Clouds,overcast clouds,,,2015-11-19 21:00:00 +0000 UTC
2736,15-042185,Larceny,Residential,"Nov 19, 2015 2:07 PM",-73.6936,42.7175,Troy Police Department,Address,3XX 3RD ST,1447959600,286.405,1018,91,5,Rain,light rain,,0.0,2015-11-19 19:00:00 +0000 UTC
2737,15-042034,Burglary,Residential,"Nov 18, 2015 12:38 PM",-73.6887,42.7243,Troy Police Department,Address,5XX WASHINGTON ST,1447866000,279.6955,1031,63,2,Clouds,few clouds,0.0,0.0,2015-11-18 17:00:00 +0000 UTC
2738,15-041971,Burglary,Residential,"Nov 17, 2015 10:45 PM",-73.6841,42.7401,Troy Police Department,Address,1XX EARL ST,1447815600,270.415,1034,68,2,Clouds,scattered clouds,,,2015-11-18 03:00:00 +0000 UTC
2739,15-041820,Larceny,Residential,"Nov 16, 2015 9:45 PM",-73.6952,42.7159,Troy Police Department,Address,4XX 2ND ST,1447725600,277.82,1027,50,4,Clear,sky is Clear,,,2015-11-17 02:00:00 +0000 UTC
2740,15-041775,Larceny,Residential,"Nov 16, 2015 1:20 PM",-73.6966,42.7155,Troy Police Department,Address,3XX 1ST ST,1447696800,285.4,1023,59,4,Clouds,scattered clouds,,,2015-11-16 18:00:00 +0000 UTC
2741,15-041752,Agg. Assault,Street,"Nov 16, 2015 11:13 AM",-73.6894,42.7227,Troy Police Department,Intersection,ADAMS ST & HILL ST,1447689600,283.8275,1023,72,3,Clouds,few clouds,0.0,0.0,2015-11-16 16:00:00 +0000 UTC
2742,15-041750,Larceny,Street,"Nov 16, 2015 11:00 AM",-73.6949,42.7289,Troy Police Department,Address,1XX RIVER ST,1447689600,283.8275,1023,72,3,Clouds,few clouds,0.0,0.0,2015-11-16 16:00:00 +0000 UTC
2743,15-041583,Larceny,Street,"Nov 14, 2015 8:30 PM",-73.6894,42.7227,Troy Police Department,Intersection,ADAMS ST & HILL ST,1447549200,275.765,1020,69,6,Clouds,broken clouds,,,2015-11-15 01:00:00 +0000 UTC
2744,15-041564,Robbery,Street,"Nov 14, 2015 6:27 PM",-73.688,42.7285,Troy Police Department,Address,1XX CONGRESS ST,1447542000,275.89,1019,64,6,Clouds,overcast clouds,,,2015-11-14 23:00:00 +0000 UTC
2745,15-041529,Robbery,Street,"Nov 14, 2015 12:15 PM",-73.6902,42.7228,Troy Police Department,Intersection,ADAMS RD & WILLIAMS ST,1447520400,276.675,1017,58,6,Clouds,scattered clouds,0.072,0.01,2015-11-14 17:00:00 +0000 UTC
2746,15-041510,Robbery,Residential,"Nov 14, 2015 6:00 AM",-73.6962,42.7152,Troy Police Department,Address,4XX 1ST ST,1447498800,276.7,1012,71,5,Clouds,broken clouds,0.065,0.0,2015-11-14 11:00:00 +0000 UTC
2747,15-041500,Burglary,Residential,"Nov 14, 2015 1:30 AM",-73.678,42.7341,Troy Police Department,Address,21XX 13TH ST,1447480800,277.755,1005,62,5,Clouds,overcast clouds,,,2015-11-14 06:00:00 +0000 UTC
2748,15-041340,Burglary,Residential,"Nov 12, 2015 7:54 PM",-73.6868,42.7347,Troy Police Department,Address,21XX 5TH AVE,1447372800,285.66,998,76,8,Clouds,broken clouds,,,2015-11-13 00:00:00 +0000 UTC
2749,15-041136,Burglary,Residential,"Nov 11, 2015 3:05 AM",-73.6951,42.7168,Troy Police Department,Address,3XX 2ND ST,1447228800,279.93,1012,81,3,Rain,moderate rain,,,2015-11-11 08:00:00 +0000 UTC
2750,15-041053,Theft of Motor Vehicle,Business,"Nov 10, 2015 2:29 PM",-73.6929,42.7185,Troy Police Department,Address,3XX 3RD ST,1447182000,284.8345,1019,65,1,Rain,light rain,,0.0,2015-11-10 19:00:00 +0000 UTC
2751,15-041016,Larceny,School,"Nov 10, 2015 10:01 AM",-73.6739,42.7294,Troy Police Department,Address,14XX SAGE AVE,1447167600,278.69,1023,70,1,Clouds,overcast clouds,,,2015-11-10 15:00:00 +0000 UTC
2752,15-040878,Larceny,Bar/Restaurant/Liquor Store,"Nov 08, 2015 3:55 PM",-73.6756,42.739,Troy Police Department,Address,1XX HOOSICK ST,1447012800,282.8385,1027,47,4,Clouds,few clouds,0.095,0.0,2015-11-08 20:00:00 +0000 UTC
2753,15-040797,Robbery,Street,"Nov 08, 2015 2:23 PM",-73.6832,42.7418,Troy Police Department,Address,XX JAY ST,1447009200,283.98,1027,40,6,Clouds,scattered clouds,,,2015-11-08 19:00:00 +0000 UTC
2754,15-040775,Agg. Assault,Parking Lot/Garage,"Nov 08, 2015 2:11 AM",-73.6753,42.7388,Troy Police Department,Address,23XX 15TH ST,1446966000,277.31,1021,75,4,Clouds,few clouds,,,2015-11-08 07:00:00 +0000 UTC
2755,15-040682,Theft of Motor Vehicle,Street,"Nov 07, 2015 9:34 AM",-73.6917,42.7176,Troy Police Department,Address,4XX 4TH ST,1446904800,284.54,1017,62,4,Clouds,overcast clouds,,,2015-11-07 14:00:00 +0000 UTC
2756,15-040550,Agg. Assault,Street,"Nov 06, 2015 10:45 AM",-73.6816,42.7396,Troy Police Department,Intersection,8TH ST & HOOSICK ST,1446822000,290.81,1012,72,5,Clouds,broken clouds,,,2015-11-06 15:00:00 +0000 UTC
2757,15-040418,Larceny,Street,"Nov 05, 2015 1:40 PM",-73.6893,42.7299,Troy Police Department,Intersection,4TH ST & STATE ST,1446746400,294.15,1022,60,1,Clouds,few clouds,,,2015-11-05 18:00:00 +0000 UTC
2758,15-040413,Burglary,Business,"Nov 05, 2015 12:55 PM",-73.6851,42.7429,Troy Police Department,Address,6XX RIVER ST,1446742800,290.74,1023,67,2,Clouds,broken clouds,,,2015-11-05 17:00:00 +0000 UTC
2759,15-040364,Larceny,Residential,"Nov 05, 2015 4:49 AM",-73.691,42.7212,Troy Police Department,Address,3XX 4TH ST,1446714000,280.16,1024,86,1,Mist,mist,,,2015-11-05 09:00:00 +0000 UTC
2760,15-040316,Agg. Assault,Street,"Nov 04, 2015 6:15 PM",-73.6899,42.73,Troy Police Department,Intersection,CHURCH ST & STATE ST,1446678000,289.526,1025,54,2,Clear,sky is Clear,0.0,0.0,2015-11-04 23:00:00 +0000 UTC
2761,15-040306,Larceny,Bar/Restaurant/Liquor Store,"Nov 04, 2015 5:10 PM",-73.6911,42.7289,Troy Police Department,Address,XX CONGRESS ST,1446674400,292.31,1025,42,2,Clear,sky is clear,,,2015-11-04 22:00:00 +0000 UTC
2762,15-040289,Burglary,Residential,"Nov 04, 2015 2:36 PM",-73.6896,42.7221,Troy Police Department,Address,11XX 5TH AVE,1446663600,291.7655,1026,51,3,Clear,sky is Clear,0.0,0.0,2015-11-04 19:00:00 +0000 UTC
2763,15-040286,Larceny,Gas Station/Convenience Store,"Nov 04, 2015 2:04 PM",-73.6921,42.7286,Troy Police Department,Address,XX 2ND ST,1446663600,291.7655,1026,51,3,Clear,sky is Clear,0.0,0.0,2015-11-04 19:00:00 +0000 UTC
2764,15-039930,Larceny,Residential,"Nov 01, 2015 12:23 PM",-73.6918,42.7241,Troy Police Department,Address,2XX 3RD ST,1446397200,284.63,1009,66,5,Clouds,overcast clouds,,,2015-11-01 17:00:00 +0000 UTC
2765,15-039889,Robbery,Street,"Nov 01, 2015 1:46 AM",-73.6912,42.7213,Troy Police Department,Intersection,4TH ST & JEFFERSON ST,1446354000,278.4635,1017,62,1,Clouds,overcast clouds,0.0,0.0,2015-11-01 05:00:00 +0000 UTC
2766,15-039868,Burglary,Residential,"Oct 31, 2015 11:12 PM",-73.6803,42.7255,Troy Police Department,Address,XX 13TH ST,1446346800,278.815,1017,58,1,Clouds,overcast clouds,,,2015-11-01 03:00:00 +0000 UTC
2767,15-039695,Burglary,Residential,"Oct 30, 2015 4:04 PM",-73.6925,42.7312,Troy Police Department,Address,X 1ST ST,1446235200,283.31,1015,43,7,Clouds,few clouds,,,2015-10-30 20:00:00 +0000 UTC
2768,15-039652,Theft of Motor Vehicle,Business,"Oct 30, 2015 9:15 AM",-73.6987,42.7177,Troy Police Department,Address,X MONROE ST,1446210000,281.15,1008,70,5,Clouds,overcast clouds,,,2015-10-30 13:00:00 +0000 UTC
2769,15-039602,Burglary,Residential,"Oct 29, 2015 9:55 PM",-73.693,42.7173,Troy Police Department,Address,3XX 3RD ST,1446166800,283.3355,1003,49,3,Rain,heavy intensity rain,,0.0,2015-10-30 01:00:00 +0000 UTC
2770,15-039655,Larceny,Residential,"Oct 29, 2015 8:39 PM",-73.6962,42.7141,Troy Police Department,Address,4XX 1ST ST,1446163200,283.1,1001,50,4,Clouds,broken clouds,,,2015-10-30 00:00:00 +0000 UTC
2771,15-039532,Larceny,Residential,"Oct 29, 2015 9:00 AM",-73.6922,42.7206,Troy Police Department,Address,3XX 3RD ST,1446123600,287.09,999,93,3,Mist,mist,,,2015-10-29 13:00:00 +0000 UTC
2772,15-039439,Larceny,Residential,"Oct 28, 2015 1:11 PM",-73.6903,42.7228,Troy Police Department,Address,1XX ADAMS ST,1446051600,280.48,1025,87,2,Rain,light rain,,,2015-10-28 17:00:00 +0000 UTC
2773,15-039409,Burglary,Residential,"Oct 28, 2015 9:50 AM",-73.6948,42.7149,Troy Police Department,Address,4XX 2ND ST,1446037200,278.33,1029,86,1,Clouds,overcast clouds,,,2015-10-28 13:00:00 +0000 UTC
2774,15-039315,Larceny,Residential,"Oct 27, 2015 3:27 PM",-73.6883,42.7327,Troy Police Department,Address,XX 4TH ST,1445972400,284.406,1034,48,1,Clouds,broken clouds,0.0,0.0,2015-10-27 19:00:00 +0000 UTC
2775,15-039283,Larceny,Residential,"Oct 27, 2015 1:04 PM",-73.6842,42.7347,Troy Police Department,Address,21XX 6TH AVE,1445965200,281.34,1037,65,1,Clouds,overcast clouds,,,2015-10-27 17:00:00 +0000 UTC
2776,15-038989,Burglary,Residential,"Oct 24, 2015 6:03 PM",-73.6894,42.7201,Troy Police Department,Address,1XX IDA ST,1445724000,281.8303125,1024,59,2,Clouds,overcast clouds,0.0,0.0,2015-10-24 22:00:00 +0000 UTC
2777,15-038945,Larceny,Business,"Oct 24, 2015 9:00 AM",-73.689,42.7321,Troy Police Department,Address,XX 4TH ST,1445691600,274.15465625,1029,85,2,Clouds,scattered clouds,0.0,0.0,2015-10-24 13:00:00 +0000 UTC
2778,15-038941,Burglary,Residential,"Oct 24, 2015 8:40 AM",-73.691,42.7246,Troy Police Department,Address,3XX WASHINGTON ST,1445688000,274.8365,1028,81,1,Clouds,scattered clouds,0.0,0.0,2015-10-24 12:00:00 +0000 UTC
2779,15-038933,Larceny,Residential,"Oct 24, 2015 7:57 AM",-73.6921,42.7304,Troy Police Department,Address,XX STATE ST,1445684400,271.53765625,1029,95,1,Clouds,scattered clouds,0.0,0.0,2015-10-24 11:00:00 +0000 UTC
2780,15-038869,Larceny,Residential,"Oct 23, 2015 7:40 PM",-73.6921,42.7304,Troy Police Department,Address,XX STATE ST,1445641200,279.553,1026,61,2,Clear,sky is Clear,0.0,0.0,2015-10-23 23:00:00 +0000 UTC
2781,15-038843,Larceny,Business,"Oct 23, 2015 3:40 PM",-73.6909,42.7285,Troy Police Department,Address,1XX 3RD ST,1445626800,282.499,1024,50,2,Clear,sky is Clear,0.0,0.0,2015-10-23 19:00:00 +0000 UTC
2782,15-038803,Larceny,Other Outside,"Oct 23, 2015 2:50 AM",-73.678,42.717,Troy Police Department,Address,XX SPRING AVE,1445580000,281.08,1021,70,3,Clouds,few clouds,,,2015-10-23 06:00:00 +0000 UTC
2783,15-038774,Burglary,Residential,"Oct 22, 2015 9:21 PM",-73.6908,42.7217,Troy Police Department,Address,3XX 4TH ST,1445562000,286.07,1019,66,5,Clouds,broken clouds,,,2015-10-23 01:00:00 +0000 UTC
2784,15-038736,Theft of Motor Vehicle,Police Dept./Justice Related,"Oct 22, 2015 5:15 PM",-73.6871,42.7297,Troy Police Department,Address,XX STATE ST,1445547600,288.05,1017,82,2,Rain,light rain,,,2015-10-22 21:00:00 +0000 UTC
2785,15-038731,Larceny,Gas Station/Convenience Store,"Oct 22, 2015 4:30 PM",-73.6921,42.7286,Troy Police Department,Address,XX 2ND ST,1445544000,288.89,1016,82,1,Rain,light rain,,,2015-10-22 20:00:00 +0000 UTC
2786,15-038726,Larceny,Business,"Oct 22, 2015 3:17 PM",-73.6874,42.7356,Troy Police Department,Address,4XX RIVER ST,1445540400,289.978,1016,73,1,Rain,light rain,,0.0,2015-10-22 19:00:00 +0000 UTC
2787,15-038706,Larceny,Business,"Oct 22, 2015 11:55 AM",-73.6874,42.7297,Troy Police Department,Address,XX STATE ST,1445526000,288.62,1020,55,5,Clouds,few clouds,,,2015-10-22 15:00:00 +0000 UTC
2788,15-038657,Burglary,Residential,"Oct 22, 2015 12:09 AM",-73.6929,42.7215,Troy Police Department,Address,XX JEFFERSON ST,1445486400,282.31,1023,81,2,Clouds,overcast clouds,,,2015-10-22 04:00:00 +0000 UTC
2789,15-037681,Larceny,Street,"Oct 21, 2015 3:59 PM",-73.6837,42.7357,Troy Police Department,Address,22XX 6TH AVE,1445454000,287.73,1025,67,1,Clouds,overcast clouds,,,2015-10-21 19:00:00 +0000 UTC
2790,15-038591,Robbery,Street,"Oct 21, 2015 1:17 PM",-73.6908,42.7288,Troy Police Department,Intersection,3RD ST & CONGRESS ST,1445446800,286.39,1026,67,1,Rain,light rain,,,2015-10-21 17:00:00 +0000 UTC
2791,15-038569,Burglary,Residential,"Oct 21, 2015 11:06 AM",-73.6928,42.7214,Troy Police Department,Address,XX JEFFERSON ST,1445439600,285.74,1027,76,2,Rain,light rain,,,2015-10-21 15:00:00 +0000 UTC
2792,15-038471,Burglary,Residential,"Oct 20, 2015 5:36 PM",-73.6757,42.7226,Troy Police Department,Address,5XX CONGRESS ST,1445374800,288.72,1019,43,2,Clouds,scattered clouds,,,2015-10-20 21:00:00 +0000 UTC
2793,15-038473,Larceny,Residential,"Oct 20, 2015 4:50 PM",-73.6854,42.7386,Troy Police Department,Address,23XX 5TH AVE,1445371200,290.11,1019,39,3,Clouds,scattered clouds,,,2015-10-20 20:00:00 +0000 UTC
2794,15-038427,Robbery,Street,"Oct 20, 2015 1:54 PM",-73.6725,42.7335,Troy Police Department,Address,22XX BURDETT AVE,1445360400,285.72,1021,50,2,Clouds,broken clouds,,,2015-10-20 17:00:00 +0000 UTC
2795,15-038439,Larceny,Business,"Oct 20, 2015 12:35 PM",-73.689,42.7321,Troy Police Department,Address,XX 4TH ST,1445356800,286.042,1021,52,2,Clouds,broken clouds,0.0,0.0,2015-10-20 16:00:00 +0000 UTC
2796,15-038385,Burglary,Gas Station/Convenience Store,"Oct 20, 2015 3:45 AM",-73.6848,42.7357,Troy Police Department,Address,22XX OLD 6TH AVE,1445324400,278.21134375,1021,67,2,Clouds,scattered clouds,0.0,0.0,2015-10-20 07:00:00 +0000 UTC
2797,15-038383,Burglary,Gas Station/Convenience Store,"Oct 20, 2015 3:09 AM",-73.6909,42.7229,Troy Police Department,Address,2XX 4TH ST,1445324400,278.21134375,1021,67,2,Clouds,scattered clouds,0.0,0.0,2015-10-20 07:00:00 +0000 UTC
2798,15-038400,Larceny,School,"Oct 19, 2015 10:03 PM",-73.6733,42.7264,Troy Police Department,Address,19XX BURDETT AVE,1445306400,279.97,1021,42,5,Clouds,broken clouds,,,2015-10-20 02:00:00 +0000 UTC
2799,15-038310,Larceny,Residential,"Oct 19, 2015 1:54 PM",-73.6895,42.7304,Troy Police Department,Address,XX 4TH ST,1445274000,278.81,1029,42,1,Clouds,scattered clouds,,,2015-10-19 17:00:00 +0000 UTC
2800,15-038292,Larceny,Residential,"Oct 19, 2015 1:28 PM",-73.6939,42.7161,Troy Police Department,Address,4XX 3RD ST,1445274000,278.81,1029,42,1,Clouds,scattered clouds,,,2015-10-19 17:00:00 +0000 UTC
2801,15-038139,Theft of Motor Vehicle,Street,"Oct 18, 2015 6:14 AM",-73.6888,42.7324,Troy Police Department,Intersection,4TH ST & FULTON ST,1445162400,270.56,1022,92,2,Clear,sky is clear,,,2015-10-18 10:00:00 +0000 UTC
2802,15-038046,Robbery,Street,"Oct 18, 2015 4:29 AM",-73.6888,42.7324,Troy Police Department,Intersection,4TH ST & FULTON ST,1445155200,271.68,1023,74,2,Clouds,broken clouds,,,2015-10-18 08:00:00 +0000 UTC
2803,15-038097,Theft of Motor Vehicle,Street,"Oct 17, 2015 9:13 PM",-73.6902,42.7201,Troy Police Department,Intersection,5TH ST & IDA AVE,1445130000,276.15,1022,64,6,Rain,light rain,,,2015-10-18 01:00:00 +0000 UTC
2804,15-038057,Theft of Motor Vehicle,Street,"Oct 17, 2015 12:55 PM",-73.6911,42.7201,Troy Police Department,Address,XX IDA ST,1445097600,279.798,1018,61,5,Clouds,broken clouds,0.0,0.0,2015-10-17 16:00:00 +0000 UTC
2805,15-037950,Burglary,Residential,"Oct 16, 2015 4:25 PM",-73.6819,42.7337,Troy Police Department,Address,9XX PEOPLES AVE,1445025600,285.3466875,1013,56,2,Rain,light rain,,0.0,2015-10-16 20:00:00 +0000 UTC
2806,15-038066,Larceny,Residential,"Oct 16, 2015 2:29 PM",-73.6815,42.7376,Troy Police Department,Address,1XX 9TH ST,1445018400,285.09,1014,54,3,Drizzle,light intensity drizzle,,,2015-10-16 18:00:00 +0000 UTC
2807,15-037804,Larceny,Gas Station/Convenience Store,"Oct 15, 2015 12:59 PM",-73.675,42.7221,Troy Police Department,Address,X BRUNSWICK RD,1444924800,285.69,1015,54,3,Clouds,broken clouds,,,2015-10-15 16:00:00 +0000 UTC
2808,15-037668,Burglary,Residential,"Oct 14, 2015 1:03 PM",-73.6765,42.7345,Troy Police Department,Address,22XX 15TH ST,1444842000,287.87565625,1005,66,2,Rain,light rain,,0.0,2015-10-14 17:00:00 +0000 UTC
2809,15-037648,Larceny,Gas Station/Convenience Store,"Oct 14, 2015 12:55 PM",-73.6921,42.7286,Troy Police Department,Address,XX 2ND ST,1444838400,287.82534375,1005,68,2,Rain,light rain,,0.0,2015-10-14 16:00:00 +0000 UTC
2810,15-037637,Theft of Motor Vehicle,Street,"Oct 14, 2015 11:53 AM",-73.6932,42.7297,Troy Police Department,Address,XX 1ST ST,1444834800,286.63,1006,76,5,Rain,light rain,,,2015-10-14 15:00:00 +0000 UTC
2811,15-037598,Burglary,Residential,"Oct 14, 2015 2:35 AM",-73.6781,42.7372,Troy Police Department,Address,23XX 12TH ST,1444802400,284.55,1002,87,2,Clouds,broken clouds,,,2015-10-14 06:00:00 +0000 UTC
2812,15-037562,Larceny,Residential,"Oct 13, 2015 8:15 PM",-73.6856,42.7343,Troy Police Department,Address,21XX 6TH AVE,1444780800,286.94,1000,82,3,Rain,moderate rain,,,2015-10-14 00:00:00 +0000 UTC
2813,15-037328,Agg. Assault,Street,"Oct 12, 2015 10:53 PM",-73.6816,42.7396,Troy Police Department,Intersection,8TH ST & HOOSICK ST,1444701600,284.37,1005,59,1,Clear,sky is clear,,,2015-10-13 02:00:00 +0000 UTC
2814,15-037369,Larceny,Residential,"Oct 12, 2015 12:50 PM",-73.6854,42.7374,Troy Police Department,Address,22XX 5TH AVE,1444665600,291.07,1010,55,4,Clouds,few clouds,,,2015-10-12 16:00:00 +0000 UTC
2815,15-037314,Robbery,Street,"Oct 11, 2015 10:30 PM",-73.6825,42.7272,Troy Police Department,Address,2XX CONGRESS ST,1444615200,283.24,1009,62,3,Clear,sky is clear,,,2015-10-12 02:00:00 +0000 UTC
2816,15-037316,Larceny,Residential,"Oct 11, 2015 10:14 PM",-73.6959,42.7178,Troy Police Department,Address,3XX 1ST ST,1444615200,283.24,1009,62,3,Clear,sky is clear,,,2015-10-12 02:00:00 +0000 UTC
2817,15-037310,Robbery,Residential,"Oct 11, 2015 9:16 PM",-73.6917,42.7182,Troy Police Department,Address,3XX 4TH ST,1444611600,283.44,1010,71,1,Clear,sky is clear,,,2015-10-12 01:00:00 +0000 UTC
2818,15-037151,Burglary,Residential,"Oct 10, 2015 11:21 AM",-73.6757,42.7226,Troy Police Department,Address,5XX CONGRESS ST,1444489200,282.81,1020,66,4,Clouds,few clouds,,,2015-10-10 15:00:00 +0000 UTC
2819,15-037135,Burglary,Residential,"Oct 10, 2015 8:04 AM",-73.6963,42.7144,Troy Police Department,Address,4XX 1ST ST,1444478400,279.16,1020,81,4,Clouds,few clouds,,,2015-10-10 12:00:00 +0000 UTC
2820,15-037486,Burglary,Residential,"Oct 10, 2015 2:00 AM",-73.6913,42.7226,Troy Police Department,Address,2XX 4TH ST,1444456800,281.64,1016,76,5,Clouds,few clouds,,,2015-10-10 06:00:00 +0000 UTC
2821,15-037101,Burglary,Residential,"Oct 10, 2015 1:12 AM",-73.6913,42.7226,Troy Police Department,Address,2XX 4TH ST,1444453200,282.61,1015,71,4,Clouds,broken clouds,,,2015-10-10 05:00:00 +0000 UTC
2822,15-037056,Larceny,School,"Oct 09, 2015 5:08 PM",-73.6838,42.728,Troy Police Department,Address,XX COLLEGE AVE,1444424400,289.66,1007,88,2,Rain,moderate rain,,,2015-10-09 21:00:00 +0000 UTC
2823,15-037011,Larceny,Business,"Oct 09, 2015 11:06 AM",-73.692,42.7318,Troy Police Department,Address,2XX RIVER ST,1444402800,288.85,1011,82,4,Rain,moderate rain,,,2015-10-09 15:00:00 +0000 UTC
2824,15-037374,Larceny,Residential,"Oct 08, 2015 7:49 AM",-73.6787,42.744,Troy Police Department,Address,4XX 10TH ST,1444302000,280.01,1020,100,1,Fog,fog,,,2015-10-08 11:00:00 +0000 UTC
2825,15-036815,Robbery,Street,"Oct 07, 2015 11:45 PM",-73.6916,42.7197,Troy Police Department,Intersection,4TH AVE & CANAL ST,1444273200,285.63,1018,76,1,Clouds,few clouds,,,2015-10-08 03:00:00 +0000 UTC
2826,15-036809,Burglary,Bar/Restaurant/Liquor Store,"Oct 07, 2015 10:14 PM",-73.676,42.736,Troy Police Department,Address,22XX 15TH ST,1444269600,286.35,1017,67,3,Clouds,few clouds,,,2015-10-08 02:00:00 +0000 UTC
2827,15-036753,Larceny,Business,"Oct 07, 2015 1:39 PM",-73.6769,42.7392,Troy Police Department,Address,1XX HOOSICK ST,1444237200,289.67,1017,55,5,Clouds,broken clouds,,,2015-10-07 17:00:00 +0000 UTC
2828,15-036745,Larceny,Residential,"Oct 07, 2015 12:05 PM",-73.6908,42.7275,Troy Police Department,Address,XX FERRY ST,1444233600,288.52,1017,59,5,Clouds,broken clouds,,,2015-10-07 16:00:00 +0000 UTC
2829,15-036758,Larceny,Residential,"Oct 07, 2015 11:29 AM",-73.6786,42.7338,Troy Police Department,Address,21XX 13TH ST,1444230000,287.62,1016,67,2,Clouds,overcast clouds,,,2015-10-07 15:00:00 +0000 UTC
2830,15-036759,Larceny,Bar/Restaurant/Liquor Store,"Oct 07, 2015 11:19 AM",-73.6918,42.7288,Troy Police Department,Address,XX CONGRESS ST,1444230000,287.62,1016,67,2,Clouds,overcast clouds,,,2015-10-07 15:00:00 +0000 UTC
2831,15-036592,Larceny,Residential,"Oct 06, 2015 1:07 PM",-73.6933,42.7292,Troy Police Department,Address,XX 1ST ST,1444150800,290.82,1017,48,2,Clouds,broken clouds,,,2015-10-06 17:00:00 +0000 UTC
2832,15-036578,Theft of Motor Vehicle,Parking Lot/Garage,"Oct 06, 2015 11:04 AM",-73.6936,42.7281,Troy Police Department,Address,XX 1ST ST,1444143600,287.442,1018,57,2,Clouds,scattered clouds,0.0,0.0,2015-10-06 15:00:00 +0000 UTC
2833,15-036454,Larceny,Residential,"Oct 05, 2015 3:34 PM",-73.689,42.7229,Troy Police Department,Address,XX HILL ST,1444071600,288.86,1022,42,1,Clouds,scattered clouds,,,2015-10-05 19:00:00 +0000 UTC
2834,15-036317,Larceny,Street,"Oct 04, 2015 6:30 PM",-73.6905,42.73,Troy Police Department,Intersection,3RD ST & STATE ST,1443996000,285.64,1026,44,1,Clouds,few clouds,,,2015-10-04 22:00:00 +0000 UTC
